,Channel,Note,Time,Velocity,MidiName,Artist,Genre,Length,Ticks_per_beat,Tempo,Program,Type,Instrument,Real_time,Octave
0,0,0,480,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.504202,C0
1,0,0,2,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0021008416666666667,C0
2,0,0,1,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0010504208333333334,C0
3,0,0,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C0
4,0,0,524,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.5504205166666667,C0
5,0,0,8,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.008403366666666667,C0
6,0,0,1,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0010504208333333334,C0
7,0,0,1,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0010504208333333334,C0
8,0,0,1,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0010504208333333334,C0
9,0,0,4,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0042016833333333335,C0
10,0,0,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C0
11,0,0,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C0
12,0,0,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C0
13,0,0,1,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0010504208333333334,C0
14,0,0,2,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0021008416666666667,C0
15,0,0,1,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0010504208333333334,C0
16,0,0,1,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0010504208333333334,C0
17,0,77,2813,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,2.954833804166667,F6
18,0,81,0,101,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
19,0,84,0,91,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
20,0,84,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,C7
21,0,81,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
22,0,77,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,F6
23,0,77,122,81,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,F6
24,0,81,0,93,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
25,0,84,0,83,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
26,0,84,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,C7
27,0,81,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
28,0,77,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,F6
29,0,77,122,74,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,F6
30,0,81,0,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
31,0,84,0,85,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
32,0,84,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,C7
33,0,81,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
34,0,77,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,F6
35,0,77,122,85,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,F6
36,0,81,0,91,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
37,0,84,0,89,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
38,0,81,399,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.4191179125,A6
39,0,77,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,F6
40,0,84,9,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0094537875,C7
41,0,77,72,74,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0756303,F6
42,0,81,0,73,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
43,0,84,0,81,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
44,0,84,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,C7
45,0,81,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
46,0,77,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,F6
47,0,77,122,73,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,F6
48,0,81,0,83,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
49,0,84,0,81,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
50,0,84,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,C7
51,0,81,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
52,0,77,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,F6
53,0,77,122,77,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,F6
54,0,81,0,81,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
55,0,84,0,77,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
56,0,84,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,C7
57,0,81,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
58,0,77,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,F6
59,0,79,122,78,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,G6
60,0,83,0,81,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
61,0,86,0,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,D7
62,0,86,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,D7
63,0,83,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
64,0,79,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,G6
65,0,79,122,80,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,G6
66,0,83,0,78,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
67,0,86,0,80,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,D7
68,0,86,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,D7
69,0,83,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
70,0,79,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,G6
71,0,79,122,78,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,G6
72,0,83,0,78,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
73,0,86,0,80,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,D7
74,0,86,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,D7
75,0,83,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
76,0,79,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,G6
77,0,79,122,91,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,G6
78,0,83,0,91,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
79,0,86,0,95,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,D7
80,0,79,373,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.3918069708333333,G6
81,0,86,7,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.007352945833333333,D7
82,0,83,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
83,0,79,100,83,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.10504208333333334,G6
84,0,83,0,80,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
85,0,86,0,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,D7
86,0,79,104,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.10924376666666667,G6
87,0,83,4,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0042016833333333335,B6
88,0,86,1,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0010504208333333334,D7
89,0,79,131,83,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.13760512916666667,G6
90,0,83,0,70,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
91,0,86,0,78,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,D7
92,0,86,106,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.11134460833333333,D7
93,0,79,1,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0010504208333333334,G6
94,0,83,3,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0031512625,B6
95,0,79,130,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.13655470833333333,G6
96,0,83,0,80,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
97,0,86,0,85,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,D7
98,0,79,126,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.132353025,G6
99,0,83,1,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0010504208333333334,B6
100,0,86,4,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0042016833333333335,D7
101,0,80,109,78,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.11449587083333333,G#6
102,0,83,0,81,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
103,0,88,0,80,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,E7
104,0,88,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,E7
105,0,83,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
106,0,80,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,G#6
107,0,80,122,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,G#6
108,0,83,0,91,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
109,0,88,0,83,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,E7
110,0,88,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,E7
111,0,83,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
112,0,80,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,G#6
113,0,80,122,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,G#6
114,0,83,0,85,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
115,0,88,0,83,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,E7
116,0,88,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,E7
117,0,83,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
118,0,80,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,G#6
119,0,80,122,89,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,G#6
120,0,83,0,95,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
121,0,88,0,91,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,E7
122,0,80,367,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.3855044458333333,G#6
123,0,83,5,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.005252104166666667,B6
124,0,88,9,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0094537875,E7
125,0,80,99,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.1039916625,G#6
126,0,83,0,83,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
127,0,88,0,85,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,E7
128,0,88,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,E7
129,0,83,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
130,0,80,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,G#6
131,0,80,122,89,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,G#6
132,0,83,0,85,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
133,0,88,0,83,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,E7
134,0,88,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,E7
135,0,83,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
136,0,80,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,G#6
137,0,80,122,83,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,G#6
138,0,83,0,81,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
139,0,88,0,83,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,E7
140,0,88,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,E7
141,0,83,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
142,0,80,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,G#6
143,0,81,122,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,A6
144,0,84,0,85,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
145,0,88,0,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,E7
146,0,88,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,E7
147,0,84,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
148,0,81,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
149,0,81,122,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,A6
150,0,84,0,81,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
151,0,88,0,83,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,E7
152,0,88,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,E7
153,0,84,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
154,0,81,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
155,0,81,122,81,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,A6
156,0,84,0,80,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
157,0,88,0,81,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,E7
158,0,88,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,E7
159,0,84,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
160,0,81,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
161,0,81,122,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,A6
162,0,84,0,89,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
163,0,88,0,93,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,E7
164,0,84,372,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.39075655000000004,C7
165,0,81,6,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.006302525,A6
166,0,88,1,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0010504208333333334,E7
167,0,81,101,89,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.10609250416666667,A6
168,0,84,0,85,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
169,0,88,0,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,E7
170,0,84,108,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.11344545,C7
171,0,81,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
172,0,88,2,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0021008416666666667,E7
173,0,81,130,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.13655470833333333,A6
174,0,84,0,78,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
175,0,88,0,81,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,E7
176,0,84,109,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.11449587083333333,C7
177,0,81,4,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0042016833333333335,A6
178,0,88,3,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0031512625,E7
179,0,81,124,91,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.13025218333333333,A6
180,0,84,0,85,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
181,0,88,0,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,E7
182,0,88,158,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.16596649166666666,E7
183,0,84,2,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0021008416666666667,C7
184,0,81,7,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.007352945833333333,A6
185,0,77,73,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.07668072083333334,F6
186,0,81,0,101,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
187,0,84,0,91,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
188,0,84,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,C7
189,0,81,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
190,0,77,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,F6
191,0,77,122,81,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,F6
192,0,81,0,93,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
193,0,84,0,83,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
194,0,84,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,C7
195,0,81,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
196,0,77,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,F6
197,0,77,122,74,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,F6
198,0,81,0,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
199,0,84,0,85,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
200,0,84,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,C7
201,0,81,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
202,0,77,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,F6
203,0,77,122,85,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,F6
204,0,81,0,91,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
205,0,84,0,89,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
206,0,81,399,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.4191179125,A6
207,0,77,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,F6
208,0,84,9,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0094537875,C7
209,0,77,72,74,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0756303,F6
210,0,81,0,73,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
211,0,84,0,81,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
212,0,84,78,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.081932825,C7
213,0,81,8,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.008403366666666667,A6
214,0,77,4,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0042016833333333335,F6
215,0,77,150,73,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.157563125,F6
216,0,81,0,83,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
217,0,84,0,81,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
218,0,84,85,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.08928577083333333,C7
219,0,77,2,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0021008416666666667,F6
220,0,81,9,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0094537875,A6
221,0,77,144,77,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.1512606,F6
222,0,81,0,81,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
223,0,84,0,77,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,C7
224,0,84,88,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.09243703333333333,C7
225,0,81,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,A6
226,0,77,7,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.007352945833333333,F6
227,0,79,145,78,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.15231102083333334,G6
228,0,83,0,81,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
229,0,86,0,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,D7
230,0,86,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,D7
231,0,83,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
232,0,79,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,G6
233,0,79,122,80,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,G6
234,0,83,0,78,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
235,0,86,0,80,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,D7
236,0,86,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,D7
237,0,83,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
238,0,79,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,G6
239,0,79,122,78,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,G6
240,0,83,0,78,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
241,0,86,0,80,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,D7
242,0,86,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,D7
243,0,83,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
244,0,79,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,G6
245,0,79,122,91,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,G6
246,0,83,0,91,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
247,0,86,0,95,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,D7
248,0,79,373,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.3918069708333333,G6
249,0,86,7,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.007352945833333333,D7
250,0,83,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
251,0,79,100,83,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.10504208333333334,G6
252,0,83,0,80,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
253,0,86,0,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,D7
254,0,79,104,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.10924376666666667,G6
255,0,83,4,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0042016833333333335,B6
256,0,86,1,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0010504208333333334,D7
257,0,79,131,83,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.13760512916666667,G6
258,0,83,0,70,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
259,0,86,0,78,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,D7
260,0,86,106,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.11134460833333333,D7
261,0,79,1,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0010504208333333334,G6
262,0,83,3,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0031512625,B6
263,0,79,130,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.13655470833333333,G6
264,0,83,0,80,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
265,0,86,0,85,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,D7
266,0,79,126,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.132353025,G6
267,0,83,1,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0010504208333333334,B6
268,0,86,4,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0042016833333333335,D7
269,0,80,109,78,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.11449587083333333,G#6
270,0,83,0,81,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
271,0,88,0,80,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,E7
272,0,88,118,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12394965833333334,E7
273,0,83,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,B6
274,0,80,0,0,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.0,G#6
275,0,80,122,87,,,,294.46552262917436,480,504202,62,Brass,Synth Brass 1,0.12815134166666667,G#6
